Ticket_id,ticket_date,Employee_id,Agent_id,Issue_Category,Ticket_Issue,Assigned_Team,Priority,SLA,Resolution_time,SLA_Breach,,,
0043055172,2023-09-04,127,11,Login Access,VPN login issue,Access Management Team,High,4,4,No,,,
0043056332,2024-10-17,783,23,Login Access,Password reset request,Access Management Team,Low,48,46,No,,,
0043057629,2024-04-20,1832,46,Software,Excel not responding,Application Support Team,Medium,24,22,No,,,
0043058999,2022-06-14,1029,39,Hardware,Keyboard not working,Hardware Support Team,High,4,4,No,,,
0043059514,2023-05-31,1261,15,Login Access,VPN login issue,Access Management Team,High,4,1,No,,,
0043060329,2022-10-05,452,3,Hardware,Monitor display issue,Hardware Support Team,Low,48,18,No,,,
0043060791,2022-10-15,1429,27,Hardware,Monitor display issue,Hardware Support Team,High,4,1,No,,,
0043061755,2022-09-13,1685,37,Hardware,Monitor display issue,Hardware Support Team,High,4,3,No,,,
0043061975,2024-11-27,437,39,Hardware,Keyboard not working,Hardware Support Team,Low,48,51,Yes,,,
0043063417,2023-01-20,391,44,System,Operating system crash,System Administration Team,High,4,13,Yes,,,
0043063424,2024-10-21,1122,34,Hardware,Laptop not turning on,Hardware Support Team,High,4,26,Yes,,,
0043064007,2024-08-06,470,30,System,System running slow,System Administration Team,High,4,26,Yes,,,
0043064882,2022-04-01,588,28,System,Blue screen error,System Administration Team,High,4,3,No,,,
0043065968,2022-11-12,1716,9,Hardware,Printer not printing,Hardware Support Team,Medium,24,3,No,,,
0043066130,2024-07-01,1973,11,Software,Excel not responding,Application Support Team,Low,48,18,No,,,
0043068298,2024-05-23,549,12,System,Operating system crash,System Administration Team,High,4,12,Yes,,,
0043070208,2022-07-22,580,12,Hardware,Laptop not turning on,Hardware Support Team,High,4,34,Yes,,,
0043070297,2024-01-29,529,32,Hardware,Printer not printing,Hardware Support Team,Medium,24,33,Yes,,,
0043070298,2023-12-20,499,12,Login Access,Unable to login to system,Access Management Team,Low,48,54,Yes,,,
0043070894,2024-05-12,9,18,Software,Excel not responding,Application Support Team,Low,48,59,Yes,,,
0043071300,2023-01-23,380,3,Software,Software installation failure,Application Support Team,Medium,24,53,Yes,,,
0043071410,2022-04-18,241,24,Software,Application crash,Application Support Team,Medium,24,3,No,,,
0043071526,2022-09-27,1372,5,System,Blue screen error,System Administration Team,High,4,15,Yes,,,
0043073980,2024-09-10,218,19,Software,Software installation failure,Application Support Team,Medium,24,1,No,,,
0043074059,2024-10-11,665,10,Software,Excel not responding,Application Support Team,Medium,24,36,Yes,,,
0043076910,2024-01-16,511,29,Login Access,VPN login issue,Access Management Team,Medium,24,1,No,,,
0043076952,2022-02-27,1335,9,Hardware,Printer not printing,Hardware Support Team,Medium,24,25,Yes,,,
0043077843,2022-04-14,1834,28,Software,Outlook not opening,Application Support Team,Low,48,85,Yes,,,
0043078014,2023-01-15,1181,20,Login Access,Account locked,Access Management Team,Medium,24,47,Yes,,,
0043078317,2023-10-27,1051,23,System,Blue screen error,System Administration Team,High,4,4,No,,,
0043079750,2023-01-23,1665,7,System,System update failure,System Administration Team,Low,48,19,No,,,
0043080581,2022-06-06,318,45,Hardware,Keyboard not working,Hardware Support Team,High,4,23,Yes,,,
0043083962,2023-10-18,1836,49,Hardware,Printer not printing,Hardware Support Team,Medium,24,31,Yes,,,
0043085606,2022-09-04,1610,36,Software,Outlook not opening,Application Support Team,Low,48,65,Yes,,,
0043085753,2023-12-21,835,47,Hardware,Laptop not turning on,Hardware Support Team,High,4,25,Yes,,,
0043090098,2024-04-16,309,10,Software,Application crash,Application Support Team,Medium,24,18,No,,,
0043091624,2022-11-28,1992,46,Login Access,Account locked,Access Management Team,Medium,24,4,No,,,
0043095507,2024-10-11,500,45,Login Access,Unable to login to system,Access Management Team,Low,48,1,No,,,
0043095646,2022-07-17,1134,36,System,Blue screen error,System Administration Team,High,4,16,Yes,,,
0043096662,2022-11-18,436,46,System,System running slow,System Administration Team,High,4,2,No,,,
0043097163,2024-05-22,1976,31,System,Blue screen error,System Administration Team,High,4,12,Yes,,,
0043097548,2022-06-24,484,25,Hardware,Monitor display issue,Hardware Support Team,High,4,1,No,,,
0043097564,2023-12-14,336,45,Software,Application crash,Application Support Team,Medium,24,31,Yes,,,
0043102151,2024-05-31,295,11,Software,Software installation failure,Application Support Team,Medium,24,45,Yes,,,
0043102406,2024-05-19,1810,44,Software,Application crash,Application Support Team,Medium,24,58,Yes,,,
0043103032,2023-05-18,543,50,Software,Application crash,Application Support Team,Medium,24,42,Yes,,,
0043103557,2024-11-06,665,5,System,System running slow,System Administration Team,Low,48,92,Yes,,,
0043104220,2023-07-29,142,32,Hardware,Keyboard not working,Hardware Support Team,Low,48,34,No,,,
0043105240,2023-09-28,1274,2,Hardware,Monitor display issue,Hardware Support Team,Medium,24,11,No,,,
0043105262,2022-09-06,1866,32,Software,Software installation failure,Application Support Team,Medium,24,1,No,,,
0043106822,2022-10-13,1752,8,Hardware,Printer not printing,Hardware Support Team,Medium,24,27,Yes,,,
0043107103,2023-02-17,520,21,Hardware,Printer not printing,Hardware Support Team,Medium,24,2,No,,,
0043107191,2023-09-22,1949,21,Software,Software installation failure,Application Support Team,Medium,24,7,No,,,
0043108895,2024-11-14,1649,8,Login Access,VPN login issue,Access Management Team,Medium,24,9,No,,,
0043110187,2022-08-23,1948,31,Login Access,VPN login issue,Access Management Team,High,4,29,Yes,,,
0043110708,2023-02-04,1700,7,System,System running slow,System Administration Team,Low,48,45,No,,,
0043112146,2023-03-12,1844,11,System,Blue screen error,System Administration Team,High,4,62,Yes,,,
0043112864,2023-10-07,676,38,System,Blue screen error,System Administration Team,High,4,33,Yes,,,
0043113879,2023-02-25,197,28,Software,Excel not responding,Application Support Team,High,4,50,Yes,,,
0043115204,2023-10-07,660,22,Hardware,Laptop not turning on,Hardware Support Team,High,4,72,Yes,,,
0043115418,2022-03-24,521,44,Login Access,VPN login issue,Access Management Team,High,4,34,Yes,,,
0043117379,2024-01-15,1187,23,Login Access,Account locked,Access Management Team,Medium,24,16,No,,,
0043117456,2022-12-14,1145,14,System,System update failure,System Administration Team,Low,48,17,No,,,
0043117599,2023-06-09,1849,45,Software,Software installation failure,Application Support Team,Medium,24,3,No,,,
0043119953,2022-10-06,1075,9,Login Access,VPN login issue,Access Management Team,Low,48,12,No,,,
0043122670,2024-02-19,1447,46,Hardware,Keyboard not working,Hardware Support Team,Medium,24,3,No,,,
0043122795,2024-01-27,729,17,Software,Software installation failure,Application Support Team,Medium,24,17,No,,,
0043123153,2023-09-04,425,41,System,System running slow,System Administration Team,Medium,24,18,No,,,
0043123915,2023-08-10,501,9,Login Access,Unable to login to system,Access Management Team,Low,48,33,No,,,
0043124276,2024-02-23,457,2,Hardware,Monitor display issue,Hardware Support Team,High,4,1,No,,,
0043124767,2022-06-25,1516,17,Hardware,Monitor display issue,Hardware Support Team,Low,48,8,No,,,
0043124820,2022-04-14,1522,18,Software,Outlook not opening,Application Support Team,Medium,24,24,No,,,
0043125549,2022-02-19,314,5,System,Blue screen error,System Administration Team,High,4,7,Yes,,,
0043126270,2022-01-15,667,22,System,System running slow,System Administration Team,Low,48,6,No,,,
0043128052,2024-06-03,1605,50,System,System running slow,System Administration Team,Low,48,11,No,,,
0043128564,2023-11-09,46,35,Hardware,Monitor display issue,Hardware Support Team,Medium,24,13,No,,,
0043131091,2024-03-30,809,10,Software,Software installation failure,Application Support Team,Medium,24,28,Yes,,,
0043132424,2023-04-21,182,34,System,System running slow,System Administration Team,High,4,4,No,,,
0043133119,2022-03-03,801,11,Software,Application crash,Application Support Team,Medium,24,2,No,,,
0043133733,2023-10-14,1963,27,Software,Outlook not opening,Application Support Team,Medium,24,40,Yes,,,
0043134610,2022-09-28,861,46,Hardware,Printer not printing,Hardware Support Team,Medium,24,23,No,,,
0043134891,2022-02-04,1369,48,System,System update failure,System Administration Team,Low,48,7,No,,,
0043136299,2024-02-22,1169,32,Hardware,Printer not printing,Hardware Support Team,Medium,24,15,No,,,
0043138186,2022-03-02,308,21,Login Access,Unable to login to system,Access Management Team,Medium,24,15,No,,,
0043138416,2023-06-30,861,44,System,Blue screen error,System Administration Team,High,4,1,No,,,
0043138489,2023-02-09,18,24,System,System update failure,System Administration Team,Low,48,9,No,,,
0043139241,2024-03-31,1794,42,Login Access,VPN login issue,Access Management Team,Medium,24,48,Yes,,,
0043139587,2023-06-09,1078,5,Software,Outlook not opening,Application Support Team,Low,48,90,Yes,,,
0043140018,2024-09-15,1861,30,Software,Excel not responding,Application Support Team,Medium,24,59,Yes,,,
0043141471,2023-12-06,1257,44,System,System update failure,System Administration Team,Low,48,70,Yes,,,
0043141493,2022-03-02,1729,34,Login Access,Password reset request,Access Management Team,Low,48,10,No,,,
0043142290,2022-01-13,1119,42,Software,Software installation failure,Application Support Team,Medium,24,50,Yes,,,
0043144063,2022-06-24,1346,30,Hardware,Laptop not turning on,Hardware Support Team,High,4,1,No,,,
0043145061,2024-09-13,1376,30,Software,Application crash,Application Support Team,Medium,24,12,No,,,
0043145101,2024-11-12,1400,31,Software,Application crash,Application Support Team,Medium,24,23,No,,,
0043145347,2024-07-24,1004,33,System,System running slow,System Administration Team,Medium,24,23,No,,,
0043146412,2022-02-16,361,4,Hardware,Laptop not turning on,Hardware Support Team,High,4,32,Yes,,,
0043147223,2023-10-31,1262,12,Software,Application crash,Application Support Team,Medium,24,4,No,,,
0043147939,2022-05-14,153,39,Hardware,Printer not printing,Hardware Support Team,Medium,24,1,No,,,
0043151668,2023-02-19,476,26,System,System update failure,System Administration Team,Low,48,5,No,,,
0043151995,2023-01-09,749,29,System,Operating system crash,System Administration Team,High,4,18,Yes,,,
0043152437,2024-11-10,203,34,System,System update failure,System Administration Team,Low,48,38,No,,,
0043153181,2024-05-16,1298,21,Software,Outlook not opening,Application Support Team,Medium,24,15,No,,,
0043153781,2022-08-03,618,17,Hardware,Laptop not turning on,Hardware Support Team,High,4,3,No,,,
0043154175,2023-04-15,277,41,System,System running slow,System Administration Team,Low,48,37,No,,,
0043154513,2024-05-14,1141,35,Software,Outlook not opening,Application Support Team,Medium,24,52,Yes,,,
0043155190,2024-04-13,1189,31,Hardware,Laptop not turning on,Hardware Support Team,High,4,35,Yes,,,
0043156658,2023-01-21,405,36,Hardware,Keyboard not working,Hardware Support Team,Medium,24,22,No,,,
0043157433,2024-04-11,1183,44,Software,Excel not responding,Application Support Team,Low,48,12,No,,,
0043157496,2022-12-30,1769,14,System,Blue screen error,System Administration Team,High,4,47,Yes,,,
0043161120,2023-12-05,1162,11,Login Access,Unable to login to system,Access Management Team,High,4,1,No,,,
0043161171,2022-08-17,727,31,Software,Software installation failure,Application Support Team,Medium,24,3,No,,,
0043161433,2024-04-16,833,4,Hardware,Monitor display issue,Hardware Support Team,High,4,4,No,,,
0043162205,2024-11-27,1500,12,Login Access,Password reset request,Access Management Team,Low,48,24,No,,,
0043162546,2024-06-15,1904,15,Hardware,Printer not printing,Hardware Support Team,Medium,24,36,Yes,,,
0043163195,2022-07-12,1279,1,System,System running slow,System Administration Team,Low,48,47,No,,,
0043164450,2022-05-10,995,44,System,Blue screen error,System Administration Team,High,4,51,Yes,,,
0043164873,2024-07-22,347,18,Software,Outlook not opening,Application Support Team,High,4,2,No,,,
0043165734,2022-03-29,293,17,Login Access,Password reset request,Access Management Team,Low,48,24,No,,,
0043165966,2023-12-08,1046,49,System,Blue screen error,System Administration Team,High,4,19,Yes,,,
0043166128,2024-08-17,1592,1,Software,Software installation failure,Application Support Team,Medium,24,41,Yes,,,
0043166285,2024-08-05,1158,12,Login Access,Password reset request,Access Management Team,Low,48,72,Yes,,,
0043166455,2023-07-25,1695,44,Software,Application crash,Application Support Team,Medium,24,3,No,,,
0043166797,2023-10-22,979,37,Software,Excel not responding,Application Support Team,High,4,14,Yes,,,
0043167239,2023-04-11,1223,2,Hardware,Keyboard not working,Hardware Support Team,Low,48,25,No,,,
0043168325,2023-03-04,1062,13,Login Access,Unable to login to system,Access Management Team,Low,48,65,Yes,,,
0043169203,2023-01-16,1510,22,System,System update failure,System Administration Team,Low,48,2,No,,,
0043169866,2024-04-24,1976,48,System,System running slow,System Administration Team,Medium,24,16,No,,,
0043171542,2023-03-31,714,15,Login Access,VPN login issue,Access Management Team,High,4,2,No,,,
0043171638,2024-05-16,493,26,Login Access,Unable to login to system,Access Management Team,High,4,43,Yes,,,
0043172562,2023-08-30,1296,15,Software,Excel not responding,Application Support Team,Low,48,43,No,,,
0043172673,2024-08-10,27,46,Login Access,VPN login issue,Access Management Team,Low,48,70,Yes,,,
0043172688,2022-03-13,128,6,System,System update failure,System Administration Team,Low,48,47,No,,,
0043173109,2024-01-24,150,11,System,System update failure,System Administration Team,Low,48,32,No,,,
0043175161,2023-04-27,1836,41,Login Access,Password reset request,Access Management Team,Low,48,1,No,,,
0043176569,2024-03-06,976,25,System,System running slow,System Administration Team,Medium,24,57,Yes,,,
0043176573,2024-03-18,247,35,System,Operating system crash,System Administration Team,High,4,7,Yes,,,
0043177445,2023-01-16,1184,24,System,System running slow,System Administration Team,High,4,4,No,,,
0043177524,2022-06-11,282,15,System,System running slow,System Administration Team,Low,48,12,No,,,
0043177538,2023-06-30,1933,45,Hardware,Monitor display issue,Hardware Support Team,Medium,24,9,No,,,
0043177580,2022-04-08,1878,35,System,Operating system crash,System Administration Team,High,4,43,Yes,,,
0043178690,2024-10-12,1819,26,System,System update failure,System Administration Team,Low,48,24,No,,,
0043179308,2023-07-16,1550,33,Login Access,Account locked,Access Management Team,Medium,24,4,No,,,
0043180790,2022-11-07,259,27,Hardware,Laptop not turning on,Hardware Support Team,High,4,1,No,,,
0043181601,2022-06-30,920,36,Login Access,Unable to login to system,Access Management Team,High,4,33,Yes,,,
0043182084,2024-07-02,1008,20,System,Blue screen error,System Administration Team,High,4,32,Yes,,,
0043182313,2022-05-17,1631,13,Login Access,Unable to login to system,Access Management Team,Low,48,29,No,,,
0043182359,2023-07-26,1075,3,System,Blue screen error,System Administration Team,High,4,89,Yes,,,
